X,Y,Current,styrkur,type,flow,vertex_index,vertex_part,vertex_part_index,distance,angle
-25.1570219530746,67.1170314357308,NIJ,"2",Arctic,u,"2","0","2",0.49364488800147,288.05113417329733
-25.2508662575335,67.1667332698453,NIJ,"2",Arctic,u,"3","0","3",0.59983822957107,316.54502368017864
-25.2849914591549,67.2405309875546,NIJ,"2",Arctic,u,"4","0","4",0.68114402594998,349.62011747230719
-25.2793039255514,67.3207243086966,NIJ,"2",Arctic,u,"5","0","5",0.76153878196229,18.30621376666862
-25.1683970202817,67.4944407484382,NIJ,"2",Arctic,u,"6","0","6",0.96764007519687,40.53102618673172
-24.9124580081211,67.7208254322165,NIJ,"2",Arctic,u,"7","0","7",1.30933409474538,53.53934209913482
-24.2982043789355,68.0961755339611,NIJ,"2",Arctic,u,"8","0","8",2.02919187225936,61.09515611313452
-23.8574205246587,68.3148096196638,NIJ,"2",Arctic,u,"9","0","9",2.52121958450946,63.61803624022388
-26.148755376375,66.7541066384341,NIJ,"2",Arctic,u,"0","0","0",0.00000000000000,272.97705813265532
-26.3272319920092,66.7633885427102,NIJ,"2",Arctic,u,"1","0","1",0.17871781129831,275.20052862522112
-26.6755934252279,66.8087811786831,NIJ,"2",Arctic,u,"2","0","2",0.53002420115587,279.94012431225462
-26.9286886705868,66.8646883184654,NIJ,"2",Arctic,u,"3","0","3",0.78922067393649,285.68595423760718
-27.2215966511707,66.9650625793223,NIJ,"2",Arctic,u,"4","0","4",1.09884960884455,305.83237491622430
-27.2528780859903,67.0061983996734,NIJ,"2",Arctic,u,"5","0","5",1.15052826866011,351.16798314752504
-27.2386592519814,67.0461584878068,NIJ,"2",Arctic,u,"6","0","6",1.19294269880131,36.84984933842400
-27.1789401491439,67.0893675428722,NIJ,"2",Arctic,u,"7","0","7",1.26665425612684,56.31878312850646
-27.0310642754511,67.179898177376,NIJ,"2",Arctic,u,"8","0","8",1.44004130813500,56.06003857941744
-26.8177817653172,67.3371704163904,NIJ,"2",Arctic,u,"9","0","9",1.70503939547459,57.99181236870300
-26.7068748600476,67.3951800088842,NIJ,"2",Arctic,u,"10","0","10",1.83020110870104,66.09120119459892
-25.933370289962,67.6798645332529,NIJ,"2",Arctic,u,"11","0","11",2.65443080869875,69.79411179936848
-24.6619112208617,68.1878862829417,EGC,"1",Arctic,o,"0","0","0",0.00000000000000,188.65711502776779
-24.6892223141809,68.0085096502724,EGC,"1",Arctic,o,"1","0","1",0.18144385403220,183.88197024449835
-24.68780043078,67.9173053951517,EGC,"1",Arctic,o,"2","0","2",0.27265919213130,174.95916549000205
-24.6778472469738,67.855774295409,EGC,"1",Arctic,o,"3","0","3",0.33499010022209,153.05463312311960
-24.6380345117488,67.815545588663,EGC,"1",Arctic,o,"4","0","4",0.39158871091663,124.63117809321879
-24.5655184583033,67.7833130388359,EGC,"1",Arctic,o,"5","0","5",0.47094559641293,105.73957944708340
-24.4432364858265,67.7671826903533,EGC,"1",Arctic,o,"6","0","6",0.59428686661467,94.02494947877122
-23.7522011529927,67.760725905415,EGC,"1",Arctic,o,"7","0","7",1.28535236372510,90.53533552234921
-24.622285525275,68.21731435661,EGC,"2",Arctic,o,"0","0","0",0.00000000000000,267.80043164698549
-25.2110535223085,68.1947006137734,EGC,"2",Arctic,o,"1","0","1",0.58920211786442,266.77496737494414
-25.509649036496,68.1725085302069,EGC,"2",Arctic,o,"2","0","2",0.88862117147639,264.60756780125587
-25.9902456259977,68.1174594289108,EGC,"2",Arctic,o,"3","0","3",1.37236023894374,261.79317983889644
-26.9798764730189,67.9451100848997,EGC,"2",Arctic,o,"4","0","4",2.37688674917485,261.10230727865525
-27.2642531531975,67.9055680446788,EGC,"2",Arctic,o,"5","0","5",2.66399939113648,263.14106596963126
-27.8756630155813,67.8434443697946,EGC,"2",Arctic,o,"6","0","6",3.27855725724945,262.78679943798267
-28.2226025653991,67.7908220372773,EGC,"2",Arctic,o,"7","0","7",3.62946488199896,260.73351634063965
-28.8084185265668,67.6884931072609,EGC,"2",Arctic,o,"8","0","8",4.22415097589825,259.15361642720563
-29.3686405865185,67.5716153373865,EGC,"2",Arctic,o,"9","0","9",4.79643514442586,258.21555448896157
-20.6840285719092,65.758617206794,ICC,"1",local,o,"0","0","0",0.00000000000000,74.90346459588145
-20.6791544594393,65.7599320270876,ICC,"1",local,o,"1","0","1",0.00504833881331,73.99637558937576
-20.6603543113411,65.7656477888551,ICC,"1",local,o,"2","0","2",0.02469816072340,81.54464329143507
-20.6603543113411,65.7656477888551,ICC,"1",local,o,"3","0","3",0.02469816072340,81.23114421653725
-20.6464282757127,65.7700487303289,ICC,"1",local,o,"4","0","4",0.03930304874685,81.23114421653725
-20.6464282757127,65.7700487303289,ICC,"1",local,o,"5","0","5",0.03930304874685,80.58696938086774
-20.6373763525543,65.7731348515091,ICC,"1",local,o,"6","0","6",0.04886659708440,80.58696938086774
-20.6373763525543,65.7731348515091,ICC,"1",local,o,"7","0","7",0.04886659708440,80.58696938090804
-20.6283244293959,65.7762209726892,ICC,"1",local,o,"8","0","8",0.05843014542195,80.58696938090804
-20.6283244293959,65.7762209726892,ICC,"1",local,o,"9","0","9",0.05843014542195,75.72126390030986
-20.6210828908692,65.7801622176561,ICC,"1",local,o,"10","0","10",0.06667473711123,75.72126390030986
-20.6210828908692,65.7801622176561,ICC,"1",local,o,"11","0","11",0.06667473711123,75.72126390034732
-20.6138413523424,65.784103462623,ICC,"1",local,o,"12","0","12",0.07491932880051,75.72126390034732
-20.6138413523424,65.784103462623,ICC,"1",local,o,"13","0","13",0.07491932880051,75.72126390034732
-20.6065998138157,65.7880447075898,ICC,"1",local,o,"14","0","14",0.08316392048979,75.72126390034732
-20.6065998138157,65.7880447075898,ICC,"1",local,o,"15","0","15",0.08316392048979,75.72126390035322
-20.599358275289,65.7919859525567,ICC,"1",local,o,"16","0","16",0.09140851217907,75.72126390035322
-20.599358275289,65.7919859525567,ICC,"1",local,o,"17","0","17",0.09140851217907,69.22526346088010
-20.5942056421065,65.7965525550226,ICC,"1",local,o,"18","0","18",0.09829353119101,69.22526346088010
-20.5942056421065,65.7965525550226,ICC,"1",local,o,"19","0","19",0.09829353119101,69.22526346088010
-20.589053008924,65.8011191574885,ICC,"1",local,o,"20","0","20",0.10517855020295,69.22526346088010
-20.589053008924,65.8011191574885,ICC,"1",local,o,"21","0","21",0.10517855020295,69.22526346088010
-20.5839003757415,65.8056857599544,ICC,"1",local,o,"22","0","22",0.11206356921489,69.22526346088010
-20.5839003757415,65.8056857599544,ICC,"1",local,o,"23","0","23",0.11206356921489,69.22526346088010
-20.578747742559,65.8102523624203,ICC,"1",local,o,"24","0","24",0.11894858822683,69.22526346088010
-20.578747742559,65.8102523624203,ICC,"1",local,o,"25","0","25",0.11894858822683,59.94119773198000
-20.5748484525831,65.8170382595587,ICC,"1",local,o,"26","0","26",0.12677500901094,59.94119773198000
-20.5748484525831,65.8170382595587,ICC,"1",local,o,"27","0","27",0.12677500901094,59.94119773196872
-20.5709491626072,65.8238241566972,ICC,"1",local,o,"28","0","28",0.13460142979505,59.94119773196872
-20.5709491626072,65.8238241566972,ICC,"1",local,o,"29","0","29",0.13460142979505,59.94119773194280
-20.5670498726312,65.8306100538356,ICC,"1",local,o,"30","0","30",0.14242785057917,59.94119773194280
-20.5670498726312,65.8306100538356,ICC,"1",local,o,"31","0","31",0.14242785057917,59.94119773198000
